ID,Gender,Age,Major,Sleep,Study,Social_Hours,Attendance,Attendance_Grade,P_CGPA,F_CGPA,CGPA_Diff,Trend,Efficiency,Top_15
ID01159,Female,19,Psychology,6.4,5.5,10,74.8,Danger,3.07,3.33,0.26000000000000023,Other,0.61,False
ID01160,Male,18,Psychology,8.1,3.1,6,80.4,Normal,3.12,3.4,0.2799999999999998,Other,1.1,False
ID01161,Female,18,Business,5.1,2.1,8,76.0,Normal,3.24,3.23,-0.010000000000000231,Maintain,1.54,False
ID01162,Male,22,Mathematics,6.6,10.5,10,86.7,Normal,3.24,3.91,0.6699999999999999,Improve,0.37,True
ID01163,Male,20,Computer Science,5.9,4.7,6,100.0,Excellent,4.0,4.0,0.0,Maintain,0.85,True
ID01164,Female,18,Psychology,5.2,4.0,3,73.4,Danger,2.51,2.58,0.07000000000000028,Maintain,0.64,False
ID01165,Male,24,Business,7.4,5.4,10,100.0,Excellent,3.59,3.94,0.3500000000000001,Other,0.73,True
ID01166,Female,19,Engineering,8.2,5.7,4,73.3,Danger,3.69,3.53,-0.16000000000000014,Other,0.62,False
ID01167,Female,19,Economics,7.9,2.9,10,72.3,Danger,3.35,3.49,0.14000000000000012,Other,1.2,False
ID01168,Male,21,Business,7.2,6.4,9,97.3,Excellent,2.77,3.11,0.33999999999999986,Other,0.49,False
ID01169,Male,18,Economics,6.5,1.4,10,98.8,Excellent,3.93,4.0,0.06999999999999984,Maintain,2.86,True
ID01170,Male,23,Mathematics,6.2,5.6,9,97.8,Excellent,2.0,2.48,0.48,Other,0.44,False
ID01171,Female,22,Computer Science,8.3,3.0,8,65.3,Danger,2.76,2.71,-0.04999999999999982,Maintain,0.9,False
ID01172,Female,20,Economics,6.2,7.8,12,78.0,Normal,3.69,3.83,0.14000000000000012,Other,0.49,False
ID01173,Female,23,Mathematics,6.2,2.9,11,97.3,Excellent,2.91,3.17,0.2599999999999998,Other,1.09,False
ID01174,Male,22,Economics,7.6,7.0,7,85.6,Normal,3.9,4.0,0.10000000000000009,Other,0.57,True
ID01175,Female,19,Engineering,5.5,4.8,9,68.9,Danger,2.34,2.21,-0.1299999999999999,Other,0.46,False
ID01176,Male,23,Engineering,7.1,14.0,13,91.9,Excellent,2.54,3.48,0.94,Improve,0.25,False
ID01177,Female,22,Engineering,6.2,6.3,6,74.3,Danger,2.83,2.83,0.0,Maintain,0.45,False
ID01178,Male,19,Engineering,6.0,4.1,6,100.0,Excellent,3.31,3.67,0.3599999999999999,Other,0.9,False
ID01179,Female,19,Business,6.6,1.1,5,100.0,Excellent,2.99,3.21,0.21999999999999975,Other,2.92,False
ID01180,Male,19,Engineering,8.1,7.5,5,94.1,Excellent,2.85,3.46,0.6099999999999999,Improve,0.46,False
ID01181,Female,19,Engineering,7.3,7.7,8,100.0,Excellent,3.81,4.0,0.18999999999999995,Other,0.52,True
ID01182,Male,24,Business,7.4,3.2,7,86.0,Normal,3.86,4.0,0.14000000000000012,Other,1.25,True
ID01183,Female,19,Engineering,8.1,2.5,7,96.5,Excellent,2.89,3.2,0.31000000000000005,Other,1.28,False
ID01184,Female,21,Mathematics,7.9,6.6,7,100.0,Excellent,2.25,2.85,0.6000000000000001,Improve,0.43,False
ID01185,Male,23,Mathematics,6.7,4.7,7,88.7,Normal,2.02,2.22,0.20000000000000018,Other,0.47,False
ID01186,Female,22,Psychology,7.8,3.6,7,81.2,Normal,3.22,3.72,0.5,Improve,1.03,False
ID01187,Female,21,Mathematics,6.7,5.2,7,59.4,Danger,3.43,3.32,-0.11000000000000032,Other,0.64,False
ID01188,Male,24,Computer Science,7.7,3.2,9,83.8,Normal,3.13,3.51,0.3799999999999999,Other,1.1,False
ID01189,Male,21,Computer Science,8.6,7.7,6,97.4,Excellent,3.06,3.58,0.52,Improve,0.46,False
ID01190,Female,18,Computer Science,7.8,3.3,11,99.2,Excellent,2.7,2.9,0.19999999999999973,Other,0.88,False
ID01191,Male,18,Business,5.1,6.6,8,92.6,Excellent,3.43,3.62,0.18999999999999995,Other,0.55,False
ID01192,Female,18,Mathematics,6.3,4.1,14,76.9,Normal,3.94,3.89,-0.04999999999999982,Maintain,0.95,True
ID01193,Male,20,Computer Science,8.0,4.9,6,55.3,Danger,1.99,1.9,-0.09000000000000008,Maintain,0.39,False
ID01194,Female,18,Psychology,4.0,10.3,5,77.6,Normal,3.06,3.36,0.2999999999999998,Other,0.33,False
ID01195,Male,22,Business,7.5,2.9,7,80.4,Normal,2.61,2.85,0.2400000000000002,Other,0.98,False
ID01196,Female,21,Psychology,7.4,6.3,6,80.3,Normal,2.35,2.71,0.3599999999999999,Other,0.43,False
ID01197,Female,22,Mathematics,10.0,9.0,10,94.3,Excellent,2.54,3.16,0.6200000000000001,Improve,0.35,False
ID01198,Female,23,Engineering,7.6,6.2,5,100.0,Excellent,3.29,3.73,0.43999999999999995,Other,0.6,False
ID01199,Female,18,Psychology,6.8,7.9,7,86.9,Normal,3.3,3.89,0.5900000000000003,Improve,0.49,True
ID01200,Male,24,Engineering,8.7,4.4,12,81.7,Normal,3.83,3.91,0.08000000000000007,Maintain,0.89,True
ID01201,Female,20,Business,6.5,6.0,6,81.1,Normal,3.1,3.52,0.41999999999999993,Other,0.59,False
ID01202,Male,23,Psychology,7.1,7.0,2,86.9,Normal,2.22,2.53,0.3099999999999996,Other,0.36,False
ID01203,Male,24,Psychology,7.1,4.0,6,72.6,Danger,2.98,3.14,0.16000000000000014,Other,0.78,False
ID01204,Male,20,Economics,7.9,13.6,4,86.8,Normal,2.41,3.14,0.73,Improve,0.23,False
ID01205,Male,23,Business,5.6,2.3,7,91.8,Excellent,2.5,2.53,0.029999999999999805,Maintain,1.1,False
ID01206,Female,21,Business,8.3,2.1,11,88.1,Normal,3.39,3.72,0.33000000000000007,Other,1.77,False
ID01207,Female,22,Computer Science,6.2,9.7,5,91.9,Excellent,3.2,3.64,0.43999999999999995,Other,0.38,False
ID01208,Male,19,Mathematics,10.0,8.8,7,91.5,Excellent,3.39,3.76,0.36999999999999966,Other,0.43,False
ID01209,Male,22,Psychology,4.7,2.6,6,58.4,Danger,2.92,2.4,-0.52,Decline,0.92,False
ID01210,Female,18,Psychology,5.9,7.9,4,94.6,Excellent,3.5,4.0,0.5,Improve,0.51,True
ID01211,Male,24,Business,4.0,5.3,9,74.9,Danger,2.89,2.99,0.10000000000000009,Other,0.56,False
ID01212,Male,19,Business,10.0,4.1,8,68.6,Danger,3.66,3.8,0.13999999999999968,Other,0.93,False
ID01213,Male,20,Mathematics,5.2,2.5,11,68.4,Danger,3.27,3.22,-0.04999999999999982,Maintain,1.29,False
ID01214,Female,21,Business,8.1,3.8,6,91.5,Excellent,3.0,3.13,0.1299999999999999,Other,0.82,False
ID01215,Female,21,Engineering,8.1,2.2,13,81.7,Normal,3.21,3.24,0.03000000000000025,Maintain,1.47,False
ID01216,Male,20,Engineering,5.6,3.4,10,59.8,Danger,3.09,2.81,-0.2799999999999998,Other,0.83,False
ID01217,Male,18,Economics,8.2,2.2,7,92.2,Excellent,3.9,4.0,0.10000000000000009,Other,1.82,True
ID01218,Female,20,Engineering,5.4,1.6,7,63.4,Danger,3.22,3.21,-0.010000000000000231,Maintain,2.01,False
ID01219,Female,23,Engineering,5.8,8.0,5,87.1,Normal,3.1,3.66,0.56,Improve,0.46,False
ID01220,Male,24,Mathematics,4.7,3.6,6,88.6,Normal,2.98,3.33,0.3500000000000001,Other,0.92,False
ID01221,Female,24,Psychology,8.0,5.0,6,98.3,Excellent,3.52,3.98,0.45999999999999996,Other,0.8,True
ID01222,Male,18,Engineering,4.1,2.8,12,100.0,Excellent,3.45,3.73,0.2799999999999998,Other,1.33,False
ID01223,Male,19,Economics,7.6,3.5,11,64.5,Danger,2.96,2.83,-0.1299999999999999,Other,0.81,False
ID01224,Female,20,Business,6.8,2.1,8,84.2,Normal,2.52,2.71,0.18999999999999995,Other,1.29,False
ID01225,Male,18,Engineering,9.6,9.7,10,80.9,Normal,2.65,3.17,0.52,Improve,0.33,False
ID01226,Female,24,Economics,7.0,0.8,10,91.5,Excellent,3.01,3.27,0.26000000000000023,Other,4.09,False
ID01227,Male,19,Mathematics,8.3,6.7,5,88.2,Normal,3.77,4.0,0.22999999999999998,Other,0.6,True
ID01228,Male,20,Business,7.8,2.8,10,79.7,Normal,2.97,2.91,-0.06000000000000005,Maintain,1.04,False
ID01229,Female,21,Economics,6.8,2.1,5,78.4,Normal,2.8,2.78,-0.020000000000000018,Maintain,1.32,False
ID01230,Male,20,Engineering,8.7,1.5,9,68.3,Danger,2.22,2.0,-0.2200000000000002,Other,1.33,False
ID01231,Female,22,Psychology,7.6,4.4,7,99.8,Excellent,3.86,4.0,0.14000000000000012,Other,0.91,True
ID01232,Male,20,Business,8.3,6.2,8,91.9,Excellent,3.38,3.93,0.5500000000000003,Improve,0.63,True
ID01233,Male,22,Business,5.6,5.9,8,98.8,Excellent,3.5,4.0,0.5,Improve,0.68,True
ID01234,Male,19,Psychology,7.8,3.1,7,80.3,Normal,3.58,3.7,0.1200000000000001,Other,1.19,False
ID01235,Female,20,Business,8.2,3.5,15,75.1,Normal,3.02,2.96,-0.06000000000000005,Maintain,0.85,False
ID01236,Male,19,Engineering,5.4,2.1,12,68.8,Danger,3.14,3.08,-0.06000000000000005,Maintain,1.47,False
ID01237,Female,19,Business,6.9,2.3,11,90.4,Excellent,3.84,4.0,0.16000000000000014,Other,1.74,True
ID01238,Male,24,Engineering,4.4,8.0,9,69.4,Danger,3.19,3.28,0.08999999999999986,Maintain,0.41,False
ID01239,Female,18,Psychology,4.6,1.1,5,100.0,Excellent,3.39,3.62,0.22999999999999998,Other,3.29,False
ID01240,Male,19,Computer Science,6.9,1.0,10,65.4,Danger,3.54,3.49,-0.04999999999999982,Maintain,3.49,False
ID01241,Female,19,Psychology,9.7,2.6,7,89.1,Normal,3.42,3.5,0.08000000000000007,Maintain,1.35,False
ID01242,Female,24,Engineering,9.8,9.6,2,100.0,Excellent,3.04,3.61,0.5699999999999998,Improve,0.38,False
ID01243,Female,24,Mathematics,6.5,4.1,11,94.0,Excellent,3.08,3.34,0.2599999999999998,Other,0.81,False
ID01244,Female,20,Psychology,5.6,13.7,8,87.6,Normal,3.49,4.0,0.5099999999999998,Improve,0.29,True
ID01245,Female,24,Mathematics,8.4,3.3,4,70.5,Danger,3.49,3.51,0.019999999999999574,Maintain,1.06,False
ID01246,Female,20,Mathematics,4.0,6.0,11,64.3,Danger,3.68,3.65,-0.03000000000000025,Maintain,0.61,False
ID01247,Male,21,Engineering,6.4,7.4,10,96.6,Excellent,3.38,3.81,0.43000000000000016,Other,0.51,False
ID01248,Male,24,Engineering,5.9,12.3,7,100.0,Excellent,3.4,4.0,0.6000000000000001,Improve,0.33,True
ID01249,Female,18,Computer Science,6.9,2.7,11,78.4,Normal,2.88,2.87,-0.009999999999999787,Maintain,1.06,False
ID01250,Female,19,Economics,9.1,4.0,4,67.9,Danger,2.81,2.62,-0.18999999999999995,Other,0.66,False
ID01251,Female,18,Business,4.0,3.6,7,48.1,Danger,3.49,3.14,-0.3500000000000001,Other,0.87,False
ID01252,Male,22,Psychology,7.5,6.3,12,70.3,Danger,2.81,3.04,0.22999999999999998,Other,0.48,False
ID01253,Male,24,Engineering,7.5,9.1,5,83.3,Normal,3.09,3.69,0.6000000000000001,Improve,0.41,False
ID01254,Male,19,Psychology,6.9,9.0,8,100.0,Excellent,3.79,4.0,0.20999999999999996,Other,0.44,True
ID01255,Female,18,Economics,7.4,2.7,10,95.1,Excellent,3.71,3.94,0.22999999999999998,Other,1.46,True
ID01256,Male,24,Economics,7.8,2.3,8,89.6,Normal,3.25,3.67,0.41999999999999993,Other,1.6,False
ID01257,Male,24,Mathematics,7.2,5.9,4,79.0,Normal,2.95,2.99,0.040000000000000036,Maintain,0.51,False
ID01258,Male,21,Business,4.0,1.9,3,76.3,Normal,3.04,2.8,-0.2400000000000002,Other,1.47,False
ID01259,Male,21,Computer Science,5.7,6.4,8,100.0,Excellent,3.53,4.0,0.4700000000000002,Other,0.62,True
ID01260,Female,19,Psychology,9.4,4.0,13,88.0,Normal,3.08,3.15,0.06999999999999984,Maintain,0.79,False
ID01261,Male,22,Business,5.2,8.2,10,53.5,Danger,2.82,2.87,0.050000000000000266,Maintain,0.35,False
ID01262,Female,21,Computer Science,7.1,7.5,12,74.9,Danger,3.71,3.99,0.28000000000000025,Other,0.53,True
ID01263,Male,21,Psychology,5.9,4.4,2,72.1,Danger,3.19,3.28,0.08999999999999986,Maintain,0.75,False
ID01264,Male,22,Business,7.9,1.8,8,76.8,Normal,2.81,2.78,-0.03000000000000025,Maintain,1.54,False
ID01265,Male,18,Engineering,6.7,1.9,6,93.4,Excellent,3.34,3.7,0.3600000000000003,Other,1.95,False
ID01266,Male,21,Psychology,8.0,4.2,6,83.4,Normal,3.59,3.92,0.33000000000000007,Other,0.93,True
ID01267,Male,20,Business,7.6,5.3,6,83.8,Normal,2.6,3.05,0.44999999999999973,Other,0.58,False
ID01268,Male,23,Economics,6.4,3.3,9,100.0,Excellent,3.0,3.38,0.3799999999999999,Other,1.02,False
ID01269,Female,23,Computer Science,4.0,2.2,6,74.6,Danger,2.98,3.0,0.020000000000000018,Maintain,1.36,False
ID01270,Male,21,Business,5.7,3.4,5,100.0,Excellent,3.33,3.36,0.029999999999999805,Maintain,0.99,False
ID01271,Female,18,Engineering,5.2,8.3,7,74.9,Danger,3.42,3.43,0.010000000000000231,Maintain,0.41,False
ID01272,Female,24,Psychology,5.2,3.4,8,86.3,Normal,2.82,3.12,0.30000000000000027,Other,0.92,False
ID01273,Female,18,Psychology,7.8,2.7,10,80.8,Normal,2.35,2.57,0.21999999999999975,Other,0.95,False
ID01274,Male,19,Psychology,10.0,1.8,5,86.9,Normal,3.62,3.83,0.20999999999999996,Other,2.13,False
ID01275,Male,20,Engineering,4.0,3.9,6,91.7,Excellent,2.54,2.68,0.14000000000000012,Other,0.69,False
ID01276,Male,18,Computer Science,4.7,7.5,9,91.5,Excellent,3.24,3.72,0.48,Other,0.5,False
ID01277,Male,22,Psychology,7.3,7.8,9,73.7,Danger,3.03,3.26,0.22999999999999998,Other,0.42,False
ID01278,Female,20,Computer Science,6.6,2.4,5,68.2,Danger,3.18,3.0,-0.18000000000000016,Other,1.25,False
ID01279,Male,23,Business,7.7,4.4,8,100.0,Excellent,3.93,4.0,0.06999999999999984,Maintain,0.91,True
ID01280,Male,20,Economics,6.9,2.5,12,77.7,Normal,4.0,4.0,0.0,Maintain,1.6,True
ID01281,Female,22,Economics,9.0,3.2,5,95.5,Excellent,2.28,2.6,0.3200000000000003,Other,0.81,False
ID01282,Female,21,Computer Science,7.9,3.8,8,60.9,Danger,3.59,3.71,0.1200000000000001,Other,0.98,False
ID01283,Female,22,Computer Science,8.3,2.9,11,80.8,Normal,3.02,3.02,0.0,Maintain,1.04,False
ID01284,Male,22,Economics,8.5,0.3,7,83.1,Normal,3.62,3.69,0.06999999999999984,Maintain,12.3,False
ID01285,Male,21,Psychology,5.2,9.7,7,92.1,Excellent,3.58,4.0,0.41999999999999993,Other,0.41,True
ID01286,Male,21,Mathematics,7.9,2.7,6,44.2,Danger,3.8,3.37,-0.4299999999999997,Other,1.25,False
ID01287,Male,21,Mathematics,8.0,2.6,11,87.5,Normal,3.24,3.57,0.3299999999999996,Other,1.37,False
ID01288,Male,21,Engineering,6.5,2.4,9,67.8,Danger,2.66,2.8,0.13999999999999968,Other,1.17,False
ID01289,Male,21,Economics,6.5,1.4,6,89.9,Normal,3.56,3.88,0.31999999999999984,Other,2.77,True
ID01290,Male,22,Economics,6.5,9.9,10,69.5,Danger,3.16,3.52,0.3599999999999999,Other,0.36,False
ID01291,Male,19,Engineering,5.7,4.0,7,72.2,Danger,2.98,2.85,-0.1299999999999999,Other,0.71,False
ID01292,Male,19,Mathematics,4.9,5.4,8,80.9,Normal,2.86,3.23,0.3700000000000001,Other,0.6,False
ID01293,Female,18,Business,10.0,5.0,9,69.2,Danger,3.6,3.69,0.08999999999999986,Maintain,0.74,False
ID01294,Female,19,Psychology,8.6,2.9,10,77.9,Normal,3.9,3.85,-0.04999999999999982,Maintain,1.33,False
ID01295,Female,23,Psychology,7.0,4.0,8,67.1,Danger,2.5,2.65,0.1499999999999999,Other,0.66,False
ID01296,Male,19,Business,4.8,6.1,10,57.5,Danger,3.41,3.08,-0.33000000000000007,Other,0.5,False
ID01297,Male,22,Business,7.8,1.5,11,100.0,Excellent,2.91,3.14,0.22999999999999998,Other,2.09,False
ID01298,Male,21,Mathematics,6.5,3.2,8,65.6,Danger,2.37,2.4,0.029999999999999805,Maintain,0.75,False
ID01299,Female,21,Engineering,6.8,3.5,7,82.3,Normal,3.17,3.33,0.16000000000000014,Other,0.95,False
ID01300,Female,24,Business,10.0,2.8,9,96.3,Excellent,2.68,2.74,0.06000000000000005,Maintain,0.98,False
ID01301,Male,24,Engineering,9.8,2.8,7,75.8,Normal,2.31,2.12,-0.18999999999999995,Other,0.76,False
ID01302,Female,24,Computer Science,4.0,4.5,8,72.6,Danger,2.71,2.5,-0.20999999999999996,Other,0.56,False
ID01303,Male,22,Psychology,7.5,8.5,7,88.4,Normal,2.59,3.06,0.4700000000000002,Other,0.36,False
ID01304,Male,23,Mathematics,7.2,5.2,10,100.0,Excellent,2.78,3.2,0.4200000000000004,Other,0.62,False
ID01305,Female,19,Psychology,7.5,2.3,7,67.5,Danger,2.44,2.42,-0.020000000000000018,Maintain,1.05,False
ID01306,Female,22,Mathematics,6.2,14.0,9,82.7,Normal,2.9,3.65,0.75,Improve,0.26,False
ID01307,Female,18,Computer Science,7.0,8.6,7,59.0,Danger,2.74,2.9,0.1599999999999997,Other,0.34,False
ID01308,Female,21,Psychology,5.4,3.0,6,79.1,Normal,3.29,3.18,-0.10999999999999988,Other,1.06,False
ID01309,Male,24,Computer Science,8.6,8.6,3,85.5,Normal,3.4,3.93,0.5300000000000002,Improve,0.46,True
ID01310,Female,20,Mathematics,8.5,4.5,8,72.2,Danger,3.23,3.02,-0.20999999999999996,Other,0.67,False
ID01311,Male,18,Business,9.5,1.8,7,78.1,Normal,2.98,2.78,-0.20000000000000018,Other,1.54,False
ID01312,Female,24,Psychology,5.8,8.0,12,63.9,Danger,2.97,3.14,0.16999999999999993,Other,0.39,False
ID01313,Male,23,Computer Science,7.4,2.3,9,86.2,Normal,2.68,2.87,0.18999999999999995,Other,1.25,False
ID01314,Female,18,Economics,10.0,5.4,7,100.0,Excellent,2.69,2.88,0.18999999999999995,Other,0.53,False
ID01315,Male,22,Psychology,6.0,4.4,13,68.5,Danger,3.45,3.4,-0.050000000000000266,Maintain,0.77,False
ID01316,Female,19,Psychology,5.5,5.6,6,75.7,Normal,2.22,2.24,0.020000000000000018,Maintain,0.4,False
ID01317,Male,21,Psychology,7.5,10.3,7,92.5,Excellent,3.06,3.55,0.48999999999999977,Other,0.34,False
ID01318,Female,23,Engineering,8.7,3.9,6,100.0,Excellent,2.94,3.08,0.14000000000000012,Other,0.79,False
ID01319,Male,23,Computer Science,6.0,1.8,3,62.6,Danger,3.4,3.43,0.03000000000000025,Maintain,1.91,False
ID01320,Male,20,Computer Science,9.9,2.6,9,82.5,Normal,2.39,2.46,0.06999999999999984,Maintain,0.95,False
ID01321,Male,18,Psychology,5.6,1.7,7,89.2,Normal,3.11,3.09,-0.020000000000000018,Maintain,1.82,False
ID01322,Male,20,Business,8.0,1.3,7,83.5,Normal,3.27,3.32,0.04999999999999982,Maintain,2.55,False
ID01323,Female,19,Psychology,6.0,7.5,7,47.8,Danger,2.15,2.27,0.1200000000000001,Other,0.3,False
ID01324,Male,24,Engineering,6.3,4.3,9,92.5,Excellent,2.56,2.76,0.19999999999999973,Other,0.64,False
ID01325,Female,19,Mathematics,8.2,3.7,4,100.0,Excellent,3.05,3.26,0.20999999999999996,Other,0.88,False
ID01326,Male,24,Engineering,6.7,3.0,12,86.7,Normal,3.36,3.66,0.30000000000000027,Other,1.22,False
ID01327,Male,20,Business,4.7,6.5,11,69.5,Danger,3.19,3.45,0.26000000000000023,Other,0.53,False
ID01328,Female,21,Psychology,5.8,9.2,9,77.3,Normal,3.38,3.75,0.3700000000000001,Other,0.41,False
ID01329,Female,19,Computer Science,8.1,2.3,6,100.0,Excellent,2.56,2.62,0.06000000000000005,Maintain,1.14,False
ID01330,Male,20,Economics,7.6,5.2,3,98.6,Excellent,2.31,2.55,0.23999999999999977,Other,0.49,False
ID01331,Female,18,Psychology,8.1,7.2,10,94.6,Excellent,3.14,3.53,0.3899999999999997,Other,0.49,False
ID01332,Female,20,Business,6.1,4.6,9,90.3,Excellent,2.49,2.71,0.21999999999999975,Other,0.59,False
ID01333,Male,20,Computer Science,5.4,6.2,3,75.1,Normal,2.67,2.88,0.20999999999999996,Other,0.46,False
ID01334,Female,22,Engineering,5.8,1.8,4,82.0,Normal,3.57,3.79,0.2200000000000002,Other,2.11,False
ID01335,Female,19,Mathematics,5.9,9.3,4,83.8,Normal,3.19,3.88,0.69,Improve,0.42,True
ID01336,Female,21,Mathematics,6.9,6.5,11,93.2,Excellent,2.82,3.32,0.5,Improve,0.51,False
ID01337,Male,21,Psychology,5.2,5.6,9,100.0,Excellent,2.75,3.03,0.2799999999999998,Other,0.54,False
ID01338,Female,22,Engineering,8.6,6.9,4,100.0,Excellent,3.41,3.81,0.3999999999999999,Other,0.55,False
ID01339,Male,24,Economics,7.8,3.3,14,63.7,Danger,3.21,3.09,-0.1200000000000001,Other,0.94,False
ID01340,Male,23,Economics,5.7,2.0,7,88.4,Normal,2.49,2.63,0.13999999999999968,Other,1.32,False
ID01341,Male,24,Business,6.7,1.7,11,96.1,Excellent,2.13,2.56,0.43000000000000016,Other,1.51,False
ID01342,Male,21,Mathematics,5.7,1.5,7,94.3,Excellent,4.0,4.0,0.0,Maintain,2.67,True
ID01343,Female,20,Engineering,6.8,5.2,7,75.6,Normal,2.49,2.42,-0.07000000000000028,Maintain,0.47,False
ID01344,Female,22,Psychology,5.7,3.1,15,100.0,Excellent,3.36,3.66,0.30000000000000027,Other,1.18,False
ID01345,Female,18,Computer Science,10.0,9.0,7,65.8,Danger,3.86,3.9,0.040000000000000036,Maintain,0.43,True
ID01346,Male,19,Psychology,4.6,8.0,7,68.8,Danger,3.17,3.28,0.10999999999999988,Other,0.41,False
ID01347,Male,19,Psychology,5.1,6.5,10,88.5,Normal,2.8,3.29,0.4900000000000002,Other,0.51,False
ID01348,Male,19,Engineering,6.6,5.7,8,100.0,Excellent,2.39,2.68,0.29000000000000004,Other,0.47,False
ID01349,Female,20,Mathematics,7.1,2.6,6,72.5,Danger,2.38,2.28,-0.10000000000000009,Other,0.88,False
ID01350,Male,18,Engineering,7.2,2.9,5,81.0,Normal,3.29,3.46,0.16999999999999993,Other,1.19,False
ID01351,Female,22,Computer Science,8.4,2.5,10,100.0,Excellent,3.83,4.0,0.16999999999999993,Other,1.6,True
ID01352,Female,22,Engineering,7.7,2.0,9,84.7,Normal,2.9,3.01,0.10999999999999988,Other,1.5,False
ID01353,Male,19,Business,5.6,3.7,8,80.0,Normal,2.82,3.07,0.25,Other,0.83,False
ID01354,Female,18,Psychology,8.6,7.1,12,93.5,Excellent,3.45,3.77,0.31999999999999984,Other,0.53,False
ID01355,Male,18,Mathematics,7.9,3.6,10,89.1,Normal,2.76,3.09,0.33000000000000007,Other,0.86,False
ID01356,Female,18,Economics,9.1,2.5,7,100.0,Excellent,3.24,3.28,0.03999999999999959,Maintain,1.31,False
ID01357,Female,21,Computer Science,7.1,3.6,8,100.0,Excellent,3.12,3.55,0.4299999999999997,Other,0.99,False
ID01358,Male,21,Economics,8.6,4.4,6,89.6,Normal,2.9,3.23,0.33000000000000007,Other,0.73,False
ID01359,Male,19,Psychology,4.0,2.9,7,89.4,Normal,3.09,3.1,0.010000000000000231,Maintain,1.07,False
ID01360,Female,18,Engineering,6.3,3.8,7,88.2,Normal,3.98,4.0,0.020000000000000018,Maintain,1.05,True
ID01361,Female,23,Economics,5.6,14.0,6,92.3,Excellent,3.4,4.0,0.6000000000000001,Improve,0.29,True
ID01362,Male,18,Business,8.1,1.5,4,85.8,Normal,3.65,3.69,0.040000000000000036,Maintain,2.46,False
ID01363,Female,22,Engineering,5.9,0.8,3,85.0,Normal,2.64,2.65,0.009999999999999787,Maintain,3.31,False
ID01364,Female,22,Psychology,8.5,4.2,5,100.0,Excellent,3.65,3.91,0.26000000000000023,Other,0.93,True
ID01365,Female,19,Economics,8.2,5.1,7,100.0,Excellent,3.42,3.77,0.3500000000000001,Other,0.74,False
ID01366,Male,23,Computer Science,6.1,3.6,15,62.4,Danger,2.35,2.3,-0.050000000000000266,Maintain,0.64,False
ID01367,Female,18,Economics,7.4,2.1,9,85.2,Normal,3.37,3.74,0.3700000000000001,Other,1.78,False
ID01368,Female,24,Economics,6.7,8.9,8,74.7,Danger,2.84,2.97,0.13000000000000034,Other,0.33,False
ID01369,Male,23,Mathematics,7.2,4.1,6,80.3,Normal,2.33,2.64,0.31000000000000005,Other,0.64,False
ID01370,Male,19,Economics,8.1,4.4,10,91.0,Excellent,3.16,3.45,0.29000000000000004,Other,0.78,False
ID01371,Female,22,Psychology,6.5,6.4,10,95.0,Excellent,3.37,3.96,0.5899999999999999,Improve,0.62,True
ID01372,Male,24,Computer Science,4.5,3.6,8,83.3,Normal,3.18,3.56,0.3799999999999999,Other,0.99,False
ID01373,Female,22,Psychology,7.9,3.4,6,56.3,Danger,3.05,2.67,-0.3799999999999999,Other,0.79,False
ID01374,Male,21,Business,8.6,8.9,5,70.5,Danger,2.93,3.02,0.08999999999999986,Maintain,0.34,False
ID01375,Male,19,Engineering,4.5,1.2,12,98.4,Excellent,4.0,4.0,0.0,Maintain,3.33,True
ID01376,Female,19,Economics,6.9,4.9,6,43.9,Danger,2.51,2.28,-0.22999999999999998,Other,0.47,False
ID01377,Male,18,Mathematics,5.6,4.6,9,100.0,Excellent,3.54,3.96,0.41999999999999993,Other,0.86,True
ID01378,Male,18,Computer Science,8.7,3.1,4,92.8,Excellent,3.11,3.12,0.010000000000000231,Maintain,1.01,False
ID01379,Male,21,Mathematics,8.8,3.6,10,100.0,Excellent,2.67,2.97,0.30000000000000027,Other,0.82,False
ID01380,Female,24,Mathematics,5.8,8.5,6,82.0,Normal,3.08,3.44,0.3599999999999999,Other,0.4,False
ID01381,Male,20,Mathematics,5.0,2.3,7,54.1,Danger,2.4,2.12,-0.2799999999999998,Other,0.92,False
ID01382,Male,23,Economics,7.4,6.2,9,91.5,Excellent,2.8,3.19,0.3900000000000001,Other,0.51,False
ID01383,Female,20,Computer Science,5.3,4.0,1,100.0,Excellent,3.08,3.35,0.27,Other,0.84,False
