ID,Gender,Age,Major,Sleep,Study,Social_Hours,Attendance,Lifestyle_Cluster,P_CGPA,F_CGPA,CGPA_Diff
ID01461,Male,19,Economics,4.4,4.8,9,100.0,Type_B,2.52,2.94,0.41999999999999993
ID01462,Female,20,Computer Science,7.9,2.4,6,70.5,Type_C,3.67,3.61,-0.06000000000000005
ID01463,Male,24,Mathematics,5.7,1.8,2,88.6,Type_A,2.67,2.7,0.03000000000000025
ID01464,Female,18,Engineering,6.8,2.9,8,65.9,Type_C,2.91,2.74,-0.16999999999999993
ID01465,Female,19,Psychology,7.2,3.8,3,85.2,Type_A,2.18,2.43,0.25
ID01466,Male,22,Engineering,6.8,7.7,8,90.8,Type_B,3.54,3.99,0.4500000000000002
ID01467,Female,23,Economics,5.6,10.3,7,82.7,Type_B,3.68,4.0,0.31999999999999984
ID01468,Male,24,Economics,6.9,2.0,7,95.7,Type_A,3.52,3.9,0.3799999999999999
ID01469,Female,24,Business,6.2,3.1,12,86.5,Type_B,2.3,2.44,0.14000000000000012
ID01470,Female,23,Mathematics,9.5,5.6,5,77.2,Type_A,3.4,3.53,0.1299999999999999
ID01471,Female,23,Mathematics,7.3,6.0,5,76.5,Type_C,2.26,2.44,0.18000000000000016
ID01472,Female,24,Mathematics,10.0,2.2,6,97.2,Type_A,3.13,3.18,0.050000000000000266
ID01473,Female,20,Economics,5.0,6.7,17,75.2,Type_B,3.2,3.08,-0.1200000000000001
ID01474,Male,22,Mathematics,6.5,2.5,9,98.7,Type_B,3.26,3.35,0.0900000000000003
ID01475,Male,20,Computer Science,6.5,2.1,6,100.0,Type_A,3.37,3.72,0.3500000000000001
ID01476,Female,19,Computer Science,5.8,5.5,8,60.0,Type_C,3.1,3.28,0.17999999999999972
ID01477,Female,18,Psychology,6.5,7.8,11,100.0,Type_B,2.12,2.81,0.69
ID01478,Female,23,Mathematics,6.3,4.8,4,100.0,Type_A,3.37,3.87,0.5
ID01479,Female,22,Business,5.5,4.3,7,88.8,Type_B,3.15,3.59,0.43999999999999995
ID01480,Male,23,Psychology,9.7,3.8,10,94.0,Type_A,2.65,2.97,0.3200000000000003
ID01481,Female,20,Economics,6.9,4.2,12,100.0,Type_B,2.32,2.75,0.43000000000000016
ID01482,Male,21,Mathematics,8.4,3.5,7,80.9,Type_A,3.87,3.91,0.040000000000000036
ID01483,Male,19,Computer Science,8.5,5.5,6,87.7,Type_A,3.72,3.91,0.18999999999999995
ID01484,Male,18,Business,9.1,4.2,10,65.3,Type_C,3.45,3.52,0.06999999999999984
ID01485,Male,19,Psychology,5.5,12.9,4,87.1,Type_B,2.76,3.65,0.8900000000000001
ID01486,Male,21,Business,8.9,4.9,7,92.5,Type_A,1.84,2.22,0.3800000000000001
ID01487,Male,18,Mathematics,6.9,3.5,10,92.7,Type_B,3.48,3.84,0.3599999999999999
ID01488,Female,21,Engineering,10.0,2.0,5,100.0,Type_A,3.28,3.3,0.020000000000000018
ID01489,Male,19,Business,7.8,2.2,10,73.4,Type_C,2.91,3.05,0.13999999999999968
ID01490,Male,20,Business,5.3,5.0,4,77.0,Type_B,3.66,3.72,0.06000000000000005
ID01491,Male,24,Economics,8.9,2.8,7,100.0,Type_A,3.52,3.71,0.18999999999999995
ID01492,Male,19,Computer Science,8.7,4.5,10,82.7,Type_A,3.19,3.61,0.41999999999999993
ID01493,Male,19,Mathematics,5.1,8.0,12,88.0,Type_B,3.12,3.75,0.6299999999999999
ID01494,Male,19,Business,8.1,1.8,13,84.0,Type_C,3.13,3.22,0.0900000000000003
ID01495,Female,22,Mathematics,9.4,3.6,6,72.7,Type_A,3.44,3.38,-0.06000000000000005
ID01496,Female,21,Computer Science,7.7,0.6,8,100.0,Type_A,2.67,2.7,0.03000000000000025
ID01497,Female,21,Economics,5.5,1.4,8,77.1,Type_C,3.31,3.31,0.0
ID01498,Male,23,Mathematics,8.5,4.6,11,68.1,Type_C,2.64,2.47,-0.16999999999999993
ID01499,Male,21,Computer Science,8.0,1.5,9,78.2,Type_C,3.77,3.87,0.10000000000000009
ID01500,Female,23,Computer Science,6.7,1.7,13,55.0,Type_C,3.37,2.88,-0.4900000000000002
ID01501,Male,22,Psychology,6.3,9.7,9,75.2,Type_B,2.76,3.26,0.5
ID01502,Male,20,Economics,8.0,2.7,6,70.5,Type_C,3.14,3.11,-0.03000000000000025
ID01503,Male,23,Economics,5.6,2.1,11,94.3,Type_B,2.67,2.86,0.18999999999999995
ID01504,Male,19,Mathematics,7.3,8.0,10,74.9,Type_C,3.85,3.91,0.06000000000000005
ID01505,Male,20,Engineering,8.8,2.1,3,98.3,Type_A,3.91,4.0,0.08999999999999986
ID01506,Male,24,Psychology,9.3,4.9,12,100.0,Type_A,3.45,3.74,0.29000000000000004
ID01507,Female,22,Economics,6.2,5.0,9,96.7,Type_B,3.88,4.0,0.1200000000000001
ID01508,Male,21,Computer Science,4.6,6.5,9,81.8,Type_B,3.18,3.62,0.43999999999999995
ID01509,Female,23,Economics,5.9,1.9,4,87.1,Type_A,3.48,3.76,0.2799999999999998
ID01510,Female,19,Engineering,8.2,2.3,11,62.1,Type_C,3.71,3.38,-0.33000000000000007
ID01511,Female,18,Business,5.9,2.7,9,83.0,Type_B,3.1,3.28,0.17999999999999972
ID01512,Female,24,Business,8.6,2.4,10,72.1,Type_C,3.14,2.82,-0.3200000000000003
ID01513,Female,18,Economics,5.9,6.3,8,95.4,Type_B,3.57,4.0,0.43000000000000016
ID01514,Male,20,Economics,6.2,5.0,11,100.0,Type_B,3.42,3.68,0.26000000000000023
ID01515,Male,21,Psychology,6.7,5.4,6,92.5,Type_B,2.72,2.96,0.23999999999999977
ID01516,Male,18,Economics,8.4,1.3,8,55.1,Type_C,2.01,1.67,-0.33999999999999986
ID01517,Female,20,Engineering,4.6,4.5,6,79.6,Type_B,3.01,2.96,-0.04999999999999982
ID01518,Female,22,Economics,7.4,8.7,9,86.8,Type_B,2.05,2.47,0.4200000000000004
ID01519,Male,20,Mathematics,7.4,12.0,7,86.3,Type_B,2.6,3.41,0.81
ID01520,Female,24,Engineering,5.5,3.0,6,74.0,Type_C,2.66,2.64,-0.020000000000000018
ID01521,Male,20,Psychology,7.5,6.6,5,88.7,Type_A,2.82,3.33,0.5100000000000002
ID01522,Female,24,Mathematics,6.7,2.4,6,66.4,Type_C,3.51,3.41,-0.09999999999999964
ID01523,Male,20,Mathematics,5.3,1.4,4,70.8,Type_C,3.62,3.41,-0.20999999999999996
ID01524,Male,19,Business,6.9,1.5,7,94.7,Type_A,3.35,3.76,0.4099999999999997
ID01525,Male,20,Engineering,5.4,8.1,11,69.8,Type_B,3.42,3.59,0.16999999999999993
ID01526,Male,23,Mathematics,6.0,3.1,6,93.1,Type_B,3.43,3.69,0.2599999999999998
ID01527,Male,20,Psychology,8.3,2.7,6,64.5,Type_C,1.85,1.82,-0.030000000000000027
ID01528,Male,19,Business,6.5,6.1,12,100.0,Type_B,3.11,3.4,0.29000000000000004
ID01529,Female,19,Mathematics,8.3,1.7,3,73.4,Type_A,2.2,1.95,-0.2500000000000002
ID01530,Male,22,Engineering,6.8,5.3,8,81.6,Type_B,3.35,3.66,0.31000000000000005
ID01531,Male,24,Business,5.6,3.5,8,90.0,Type_B,2.05,2.35,0.30000000000000027
ID01532,Female,21,Engineering,7.7,11.3,7,76.5,Type_B,3.01,3.47,0.4600000000000004
ID01533,Female,18,Engineering,7.8,3.1,7,87.2,Type_A,3.37,3.78,0.4099999999999997
ID01534,Male,18,Engineering,5.2,3.7,7,93.6,Type_B,2.54,2.75,0.20999999999999996
ID01535,Male,20,Business,8.7,1.4,13,99.4,Type_A,3.58,3.57,-0.010000000000000231
ID01536,Male,22,Mathematics,9.3,12.3,11,96.9,Type_A,3.35,3.89,0.54
ID01537,Male,20,Economics,7.9,3.2,11,82.4,Type_C,3.29,3.76,0.46999999999999975
ID01538,Female,18,Computer Science,7.1,9.9,4,82.8,Type_B,3.45,3.92,0.46999999999999975
ID01539,Male,24,Mathematics,10.0,1.1,7,100.0,Type_A,2.92,3.06,0.14000000000000012
ID01540,Male,24,Business,7.8,4.7,9,99.2,Type_A,3.18,3.46,0.2799999999999998
ID01541,Female,24,Computer Science,7.3,11.6,10,71.2,Type_C,3.11,3.43,0.3200000000000003
ID01542,Male,19,Computer Science,9.5,2.7,5,86.5,Type_A,3.09,3.11,0.020000000000000018
ID01543,Female,21,Computer Science,9.4,4.5,10,80.0,Type_A,2.76,3.23,0.4700000000000002
ID01544,Male,22,Economics,4.8,8.2,10,83.0,Type_B,2.48,2.76,0.2799999999999998
ID01545,Female,19,Psychology,6.2,3.2,11,66.6,Type_C,2.93,2.8,-0.13000000000000034
ID01546,Male,21,Business,7.9,1.4,10,78.8,Type_C,2.9,2.77,-0.1299999999999999
ID01547,Female,22,Economics,8.8,2.9,3,100.0,Type_A,2.73,2.91,0.18000000000000016
ID01548,Female,22,Economics,5.3,4.8,4,93.7,Type_B,3.53,4.0,0.4700000000000002
ID01549,Male,18,Psychology,8.4,4.7,1,47.6,Type_C,2.51,2.09,-0.41999999999999993
ID01550,Female,19,Computer Science,6.4,5.9,8,100.0,Type_B,3.01,3.54,0.5300000000000002
ID01551,Female,22,Psychology,8.1,2.3,17,100.0,Type_B,3.68,3.61,-0.07000000000000028
ID01552,Female,23,Psychology,6.1,11.1,5,79.6,Type_B,3.55,3.96,0.41000000000000014
ID01553,Female,24,Economics,4.0,2.3,7,95.8,Type_B,3.71,3.78,0.06999999999999984
ID01554,Female,22,Business,4.3,4.2,6,72.1,Type_B,2.8,2.62,-0.17999999999999972
ID01555,Male,21,Engineering,5.3,4.9,8,77.9,Type_B,3.49,3.36,-0.13000000000000034
ID01556,Male,18,Psychology,6.1,4.6,9,100.0,Type_B,2.57,2.89,0.3200000000000003
ID01557,Female,20,Psychology,7.0,1.9,7,80.9,Type_A,2.96,3.06,0.10000000000000009
ID01558,Male,24,Computer Science,6.2,8.3,8,57.0,Type_C,3.01,3.17,0.16000000000000014
ID01559,Female,18,Computer Science,6.9,2.8,10,84.1,Type_B,2.81,3.08,0.27
ID01560,Female,20,Economics,6.3,5.1,7,83.8,Type_B,2.92,3.34,0.41999999999999993
ID01561,Male,19,Computer Science,7.0,4.5,12,100.0,Type_B,2.85,3.27,0.41999999999999993
ID01562,Male,19,Mathematics,8.4,4.5,9,85.2,Type_A,2.61,2.76,0.1499999999999999
ID01563,Female,22,Psychology,7.0,1.3,8,78.7,Type_C,3.53,3.44,-0.08999999999999986
ID01564,Male,23,Computer Science,7.8,2.7,9,100.0,Type_A,3.01,3.12,0.11000000000000032
ID01565,Female,19,Business,8.1,5.1,4,86.8,Type_A,3.2,3.69,0.48999999999999977
ID01566,Male,22,Mathematics,6.8,1.4,9,73.7,Type_C,3.18,3.09,-0.0900000000000003
ID01567,Female,24,Economics,4.3,3.5,6,100.0,Type_B,3.13,3.17,0.040000000000000036
ID01568,Male,18,Engineering,7.4,4.3,9,87.9,Type_A,3.15,3.55,0.3999999999999999
ID01569,Female,19,Psychology,6.0,5.8,10,85.0,Type_B,2.95,3.23,0.2799999999999998
ID01570,Male,18,Psychology,8.3,4.2,11,87.7,Type_A,3.81,4.0,0.18999999999999995
ID01571,Female,18,Business,9.0,3.6,7,68.9,Type_C,3.48,3.59,0.10999999999999988
ID01572,Male,23,Engineering,6.6,4.6,9,77.1,Type_C,3.11,3.36,0.25
ID01573,Female,19,Engineering,7.2,3.4,4,85.1,Type_A,2.88,3.17,0.29000000000000004
ID01574,Female,18,Economics,8.0,2.2,3,82.1,Type_A,3.04,3.39,0.3500000000000001
ID01575,Male,23,Economics,5.8,2.9,8,100.0,Type_B,3.31,3.37,0.06000000000000005
ID01576,Male,23,Mathematics,7.0,5.0,9,88.3,Type_B,3.85,4.0,0.1499999999999999
ID01577,Male,19,Psychology,4.7,3.6,8,97.8,Type_B,2.41,2.77,0.3599999999999999
ID01578,Female,23,Computer Science,8.6,14.0,10,85.1,Type_B,3.43,4.0,0.5699999999999998
ID01579,Female,19,Economics,9.5,1.8,7,100.0,Type_A,3.66,3.96,0.2999999999999998
ID01580,Male,19,Business,7.1,5.0,4,91.0,Type_A,2.36,2.93,0.5700000000000003
ID01581,Male,20,Business,5.9,5.4,7,85.2,Type_B,3.01,3.27,0.26000000000000023
ID01582,Male,18,Business,7.4,4.2,10,84.8,Type_A,2.57,2.86,0.29000000000000004
ID01583,Female,21,Economics,5.1,3.3,10,70.7,Type_C,3.32,3.21,-0.10999999999999988
ID01584,Male,19,Economics,6.3,3.9,8,92.6,Type_B,2.92,3.33,0.41000000000000014
ID01585,Female,18,Business,6.4,4.0,8,84.4,Type_B,3.03,3.18,0.15000000000000036
ID01586,Male,24,Economics,6.2,9.3,7,77.5,Type_B,2.89,3.22,0.33000000000000007
ID01587,Female,23,Computer Science,7.3,1.1,6,100.0,Type_A,3.46,3.47,0.010000000000000231
ID01588,Male,22,Computer Science,7.7,2.2,9,66.2,Type_C,3.21,3.15,-0.06000000000000005
ID01589,Male,19,Mathematics,7.0,4.6,15,78.7,Type_C,3.22,3.13,-0.0900000000000003
ID01590,Female,23,Psychology,8.4,7.2,10,100.0,Type_A,3.18,3.61,0.4299999999999997
ID01591,Female,23,Computer Science,7.6,2.3,11,89.7,Type_A,3.39,3.58,0.18999999999999995
ID01592,Female,23,Mathematics,6.3,1.9,8,84.3,Type_B,2.97,3.21,0.23999999999999977
ID01593,Male,23,Engineering,6.8,3.7,5,88.8,Type_A,3.95,4.0,0.04999999999999982
ID01594,Male,23,Psychology,6.9,2.2,7,87.7,Type_A,2.48,2.68,0.20000000000000018
ID01595,Female,19,Computer Science,6.4,3.7,8,62.3,Type_C,2.24,2.36,0.11999999999999966
ID01596,Female,24,Engineering,7.8,2.2,8,79.8,Type_A,2.2,2.23,0.029999999999999805
ID01597,Male,21,Mathematics,4.0,5.8,11,100.0,Type_B,2.06,2.55,0.48999999999999977
ID01598,Male,20,Computer Science,7.0,2.3,4,75.1,Type_C,3.44,3.34,-0.10000000000000009
ID01599,Male,23,Computer Science,7.5,1.2,8,80.2,Type_A,3.38,3.41,0.03000000000000025
ID01600,Female,23,Economics,7.9,5.8,9,76.9,Type_C,3.7,4.0,0.2999999999999998
ID01601,Male,20,Engineering,8.7,4.0,5,83.7,Type_A,2.57,2.76,0.18999999999999995
ID01602,Male,24,Computer Science,6.8,3.1,8,76.3,Type_C,3.47,3.35,-0.1200000000000001
ID01603,Male,24,Business,8.2,3.1,8,92.3,Type_A,3.13,3.5,0.3700000000000001
ID01604,Male,19,Economics,7.9,4.3,7,88.0,Type_A,3.18,3.42,0.23999999999999977
ID01605,Male,18,Economics,7.4,1.9,9,96.6,Type_A,3.41,3.67,0.2599999999999998
ID01606,Male,22,Computer Science,4.9,1.5,8,69.2,Type_C,2.72,2.65,-0.07000000000000028
ID01607,Male,22,Economics,8.6,2.3,11,79.9,Type_C,4.0,3.96,-0.040000000000000036
ID01608,Female,18,Psychology,7.1,3.3,4,81.6,Type_A,3.77,3.9,0.1299999999999999
ID01609,Male,19,Engineering,6.6,2.2,9,91.8,Type_B,2.83,2.97,0.14000000000000012
ID01610,Male,22,Psychology,5.3,9.2,8,73.1,Type_B,2.55,2.92,0.3700000000000001
ID01611,Female,24,Mathematics,4.0,2.3,4,98.7,Type_B,3.06,3.25,0.18999999999999995
ID01612,Female,20,Psychology,9.9,4.1,10,100.0,Type_A,3.19,3.52,0.33000000000000007
ID01613,Male,18,Business,7.5,5.2,5,70.2,Type_C,3.63,3.7,0.07000000000000028
ID01614,Male,24,Economics,5.3,7.7,7,77.6,Type_B,2.52,2.75,0.22999999999999998
ID01615,Male,21,Economics,5.1,10.1,10,77.0,Type_B,3.24,3.41,0.16999999999999993
ID01616,Female,19,Business,6.6,12.2,6,100.0,Type_B,2.34,2.99,0.6500000000000004
ID01617,Female,18,Economics,8.2,7.5,4,78.6,Type_A,3.32,3.64,0.3200000000000003
ID01618,Female,22,Psychology,7.9,6.8,6,100.0,Type_A,3.05,3.4,0.3500000000000001
ID01619,Female,19,Mathematics,8.0,2.0,11,66.0,Type_C,4.0,4.0,0.0
ID01620,Female,20,Computer Science,5.7,5.4,11,70.2,Type_C,2.33,2.52,0.18999999999999995
ID01621,Male,19,Business,6.7,3.4,11,74.7,Type_C,3.79,3.9,0.10999999999999988
ID01622,Male,19,Psychology,7.2,3.4,9,72.3,Type_C,2.25,2.3,0.04999999999999982
ID01623,Female,20,Psychology,6.9,3.1,8,81.0,Type_C,2.44,2.55,0.10999999999999988
ID01624,Female,23,Psychology,7.8,2.0,10,74.4,Type_C,2.26,2.26,0.0
ID01625,Male,20,Computer Science,9.4,2.8,6,72.7,Type_A,3.23,3.23,0.0
ID01626,Female,24,Engineering,7.3,2.2,5,100.0,Type_A,2.51,2.86,0.3500000000000001
ID01627,Male,19,Economics,6.1,1.1,11,100.0,Type_B,2.43,2.5,0.06999999999999984
ID01628,Male,20,Economics,4.8,8.3,8,99.2,Type_B,3.2,3.68,0.48
ID01629,Male,23,Mathematics,7.3,4.0,8,92.9,Type_A,3.33,3.7,0.3700000000000001
ID01630,Male,24,Engineering,6.0,4.1,8,86.4,Type_B,3.12,3.54,0.41999999999999993
ID01631,Female,18,Economics,7.6,3.8,9,77.5,Type_C,3.02,3.19,0.16999999999999993
ID01632,Male,20,Mathematics,7.5,7.1,7,70.7,Type_C,4.0,4.0,0.0
ID01633,Female,20,Mathematics,9.3,4.4,4,90.4,Type_A,3.17,3.3,0.1299999999999999
ID01634,Female,19,Psychology,7.3,8.5,7,67.4,Type_C,3.5,3.58,0.08000000000000007
ID01635,Female,24,Business,7.7,5.7,9,70.1,Type_C,3.17,3.16,-0.009999999999999787
ID01636,Male,18,Psychology,6.0,2.5,5,100.0,Type_A,2.55,2.64,0.0900000000000003
ID01637,Male,21,Computer Science,4.9,7.8,9,100.0,Type_B,3.37,3.78,0.4099999999999997
ID01638,Male,21,Economics,8.6,4.8,6,90.9,Type_A,2.77,2.97,0.20000000000000018
ID01639,Female,22,Mathematics,8.8,3.8,12,100.0,Type_A,3.05,3.09,0.040000000000000036
ID01640,Female,20,Business,6.5,6.7,5,81.3,Type_B,3.25,3.57,0.31999999999999984
ID01641,Male,20,Economics,4.1,4.1,9,64.9,Type_C,2.13,2.04,-0.08999999999999986
ID01642,Female,18,Mathematics,9.0,6.0,2,94.2,Type_A,2.3,2.83,0.5300000000000002
ID01643,Male,23,Mathematics,8.8,1.8,11,93.5,Type_A,3.55,3.89,0.3400000000000003
ID01644,Female,21,Psychology,6.8,4.1,8,86.1,Type_B,2.77,2.95,0.18000000000000016
ID01645,Male,22,Business,8.6,2.6,10,81.4,Type_A,2.79,3.1,0.31000000000000005
ID01646,Female,18,Business,6.9,12.0,11,99.4,Type_B,3.18,3.92,0.7399999999999998
ID01647,Male,20,Economics,7.3,8.2,8,70.2,Type_C,2.91,3.22,0.31000000000000005
ID01648,Female,21,Mathematics,4.6,4.5,11,73.4,Type_B,3.31,3.29,-0.020000000000000018
ID01649,Female,24,Business,8.8,7.8,9,69.9,Type_C,3.07,3.38,0.31000000000000005
ID01650,Female,22,Business,4.4,2.6,8,86.3,Type_B,3.2,3.37,0.16999999999999993
ID01651,Male,19,Economics,9.6,3.0,11,68.7,Type_C,2.75,2.52,-0.22999999999999998
ID01652,Male,21,Psychology,9.7,0.9,7,74.7,Type_A,3.2,3.11,-0.0900000000000003
ID01653,Male,22,Engineering,4.0,5.8,8,74.4,Type_B,3.65,3.7,0.050000000000000266
ID01654,Male,18,Computer Science,9.3,0.8,8,81.1,Type_A,2.82,2.76,-0.06000000000000005
ID01655,Male,19,Engineering,6.6,2.8,14,62.7,Type_C,3.56,3.53,-0.03000000000000025
ID01656,Female,22,Business,7.6,1.7,7,86.3,Type_A,3.07,3.38,0.31000000000000005
ID01657,Female,22,Mathematics,4.9,7.0,8,100.0,Type_B,3.47,3.79,0.31999999999999984
ID01658,Male,20,Computer Science,6.5,11.3,7,87.0,Type_B,3.16,4.0,0.8399999999999999
ID01659,Male,23,Computer Science,5.2,6.4,10,100.0,Type_B,3.08,3.59,0.5099999999999998
ID01660,Male,21,Mathematics,5.8,5.7,8,100.0,Type_B,3.27,3.63,0.3599999999999999
ID01661,Female,20,Computer Science,8.8,4.6,5,96.7,Type_A,3.71,3.81,0.10000000000000009
ID01662,Male,24,Mathematics,8.5,4.3,4,86.1,Type_A,3.22,3.52,0.2999999999999998
ID01663,Female,19,Computer Science,8.2,2.3,4,85.3,Type_A,3.34,3.47,0.13000000000000034
ID01664,Male,23,Economics,6.2,1.3,11,96.5,Type_B,2.92,3.22,0.30000000000000027
ID01665,Female,22,Economics,6.0,4.3,8,79.1,Type_B,3.89,3.86,-0.03000000000000025
ID01666,Female,20,Engineering,4.5,4.9,7,56.8,Type_C,3.42,3.16,-0.2599999999999998
ID01667,Male,23,Computer Science,8.0,4.9,6,92.4,Type_A,3.14,3.56,0.41999999999999993
ID01668,Female,24,Psychology,9.9,5.3,4,68.0,Type_A,3.04,3.07,0.029999999999999805
ID01669,Male,21,Mathematics,9.2,6.1,4,70.6,Type_A,3.59,3.49,-0.09999999999999964
ID01670,Female,24,Computer Science,7.0,4.2,9,85.0,Type_B,2.8,3.16,0.3600000000000003
ID01671,Male,19,Economics,7.7,2.2,10,83.6,Type_A,2.21,2.49,0.28000000000000025
ID01672,Female,18,Economics,7.4,5.2,7,63.8,Type_C,3.14,3.42,0.2799999999999998
ID01673,Female,20,Mathematics,8.4,5.9,9,87.5,Type_A,3.7,4.0,0.2999999999999998
ID01674,Female,19,Psychology,9.6,3.3,12,99.5,Type_A,3.9,4.0,0.10000000000000009
ID01675,Female,18,Computer Science,6.1,5.9,8,68.1,Type_C,3.05,3.22,0.17000000000000037
ID01676,Male,20,Computer Science,6.2,4.3,12,100.0,Type_B,3.12,3.36,0.23999999999999977
ID01677,Male,19,Psychology,6.6,2.0,14,61.6,Type_C,3.36,3.18,-0.17999999999999972
ID01678,Male,24,Psychology,7.0,13.5,9,100.0,Type_B,2.97,3.89,0.9199999999999999
ID01679,Male,19,Psychology,8.1,3.2,8,78.8,Type_A,3.36,3.28,-0.08000000000000007
ID01680,Female,23,Economics,6.9,2.1,5,87.2,Type_A,3.06,3.47,0.41000000000000014
ID01681,Male,24,Mathematics,5.7,2.6,6,56.6,Type_C,3.61,3.35,-0.2599999999999998
ID01682,Female,20,Psychology,5.7,0.6,7,84.1,Type_B,3.46,3.46,0.0
ID01683,Female,19,Mathematics,5.2,3.4,10,88.4,Type_B,3.51,3.57,0.06000000000000005
ID01684,Female,22,Engineering,6.8,8.4,5,83.7,Type_B,3.0,3.51,0.5099999999999998
ID01685,Male,20,Computer Science,8.6,4.5,6,76.6,Type_A,4.0,3.8,-0.20000000000000018
ID01686,Female,19,Computer Science,7.6,2.4,10,70.8,Type_C,3.34,3.42,0.08000000000000007
ID01687,Female,23,Business,7.8,3.9,6,100.0,Type_A,3.22,3.42,0.19999999999999973
ID01688,Male,18,Engineering,5.4,0.9,6,85.5,Type_B,2.72,2.96,0.23999999999999977
ID01689,Female,18,Psychology,5.2,3.9,2,100.0,Type_B,3.05,3.26,0.20999999999999996
ID01690,Female,22,Psychology,7.3,3.3,8,77.1,Type_C,3.16,3.09,-0.07000000000000028
ID01691,Male,20,Economics,8.9,6.8,8,78.5,Type_A,2.71,2.8,0.08999999999999986
ID01692,Male,23,Engineering,8.3,4.9,8,97.2,Type_A,2.95,3.29,0.33999999999999986
ID01693,Male,19,Psychology,6.0,2.1,11,60.7,Type_C,3.02,3.06,0.040000000000000036
ID01694,Male,19,Business,10.0,6.7,8,66.8,Type_C,3.13,3.15,0.020000000000000018
ID01695,Male,18,Mathematics,4.0,8.0,7,100.0,Type_B,2.22,2.86,0.6399999999999997
ID01696,Male,23,Computer Science,7.0,5.0,6,67.4,Type_C,3.03,3.1,0.07000000000000028
ID01697,Male,24,Engineering,7.2,3.5,7,57.7,Type_C,2.91,2.77,-0.14000000000000012
ID01698,Male,22,Computer Science,6.7,2.9,11,100.0,Type_B,3.09,3.2,0.11000000000000032
ID01699,Female,18,Mathematics,7.8,9.5,9,64.1,Type_C,3.62,4.0,0.3799999999999999
ID01700,Male,18,Engineering,6.7,4.8,7,87.8,Type_B,4.0,4.0,0.0
ID01701,Female,22,Mathematics,4.8,4.2,4,86.0,Type_B,3.44,3.76,0.31999999999999984
ID01702,Male,20,Psychology,6.9,1.8,6,42.8,Type_C,2.48,2.07,-0.41000000000000014
ID01703,Male,19,Psychology,7.2,2.3,15,81.0,Type_C,2.93,3.21,0.2799999999999998
ID01704,Male,20,Psychology,8.4,1.5,15,91.7,Type_A,3.4,3.7,0.30000000000000027
ID01705,Male,23,Mathematics,9.1,3.5,5,90.3,Type_A,3.34,3.52,0.18000000000000016
ID01706,Male,24,Mathematics,5.7,2.8,12,98.6,Type_B,3.59,3.62,0.03000000000000025
ID01707,Female,21,Mathematics,9.5,4.4,11,79.2,Type_A,3.05,3.11,0.06000000000000005
ID01708,Male,21,Computer Science,6.4,7.4,7,95.7,Type_B,2.92,3.44,0.52
ID01709,Female,21,Mathematics,6.2,5.9,8,74.7,Type_C,3.98,4.0,0.020000000000000018
ID01710,Female,22,Psychology,6.4,6.6,6,63.8,Type_C,3.13,3.42,0.29000000000000004
ID01711,Male,18,Business,4.1,7.3,11,65.5,Type_B,2.59,2.73,0.14000000000000012
ID01712,Male,24,Mathematics,6.4,2.4,6,63.1,Type_C,3.84,3.86,0.020000000000000018
ID01713,Female,20,Business,9.0,3.1,10,100.0,Type_A,2.35,2.73,0.3799999999999999
ID01714,Male,19,Psychology,7.7,2.8,8,62.3,Type_C,1.35,1.16,-0.19000000000000017
ID01715,Male,21,Mathematics,7.3,6.1,8,89.1,Type_A,3.48,3.84,0.3599999999999999
ID01716,Female,20,Computer Science,7.5,1.8,10,81.0,Type_C,3.56,3.96,0.3999999999999999
ID01717,Male,21,Computer Science,8.9,8.6,11,83.5,Type_A,3.31,3.91,0.6000000000000001
ID01718,Female,24,Business,5.7,3.0,9,100.0,Type_B,2.45,2.53,0.07999999999999963
ID01719,Female,21,Economics,8.4,1.9,8,78.4,Type_A,3.07,2.78,-0.29000000000000004
ID01720,Male,19,Computer Science,7.1,3.1,8,94.2,Type_A,2.96,3.4,0.43999999999999995
ID01721,Male,23,Computer Science,5.8,3.3,8,85.6,Type_B,2.83,3.07,0.23999999999999977
ID01722,Male,23,Computer Science,7.7,3.5,11,82.7,Type_C,3.81,4.0,0.18999999999999995
ID01723,Male,24,Psychology,7.1,3.6,6,100.0,Type_A,2.58,3.08,0.5
ID01724,Male,23,Computer Science,5.8,7.3,11,63.4,Type_C,3.26,3.2,-0.05999999999999961
ID01725,Female,22,Engineering,5.4,4.8,3,100.0,Type_B,3.7,4.0,0.2999999999999998
ID01726,Male,18,Mathematics,6.3,1.8,17,94.8,Type_B,3.29,3.32,0.029999999999999805
ID01727,Male,22,Computer Science,6.2,3.2,9,77.8,Type_C,3.72,3.86,0.13999999999999968
ID01728,Female,20,Economics,8.8,2.8,13,100.0,Type_A,3.38,3.62,0.2400000000000002
ID01729,Female,22,Economics,6.7,4.1,8,57.3,Type_C,3.31,2.99,-0.31999999999999984
ID01730,Female,20,Computer Science,6.4,3.8,7,77.2,Type_C,3.28,3.36,0.08000000000000007
ID01731,Male,20,Computer Science,8.7,10.1,4,66.9,Type_C,3.41,3.67,0.2599999999999998
ID01732,Female,18,Engineering,9.0,6.6,4,91.2,Type_A,2.91,3.46,0.5499999999999998
ID01733,Male,19,Computer Science,5.8,5.6,11,68.3,Type_C,2.45,2.5,0.04999999999999982
ID01734,Male,24,Computer Science,5.1,0.8,11,91.5,Type_B,3.58,3.48,-0.10000000000000009
